date,rain_mm_daily
30-01-2015,0.31217003
30-01-2015,0.31217003
31-01-2015,0.10909885
31-01-2015,0.10909885
01-02-2015,0.03928505
01-02-2015,0.03928505
02-02-2015,0
02-02-2015,0
03-02-2015,0.033007935
03-02-2015,0.033007935
04-02-2015,0.002488494
04-02-2015,0.002488494
05-02-2015,0.019218773
05-02-2015,0.019218773
06-02-2015,0.016570091
06-02-2015,0.016570091
07-02-2015,0.001013279
07-02-2015,0.001013279
08-02-2015,0.004390255
08-02-2015,0.004390255
09-02-2015,0.005997717
09-02-2015,0.005997717
10-02-2015,0.034479424
10-02-2015,0.034479424
11-02-2015,0.34962967
11-02-2015,0.34962967
12-02-2015,0.20672753
12-02-2015,0.20672753
13-02-2015,1.7755738
13-02-2015,1.7755738
14-02-2015,0.016009435
14-02-2015,0.016009435
15-02-2015,0.07762015
15-02-2015,0.07762015
16-02-2015,9.081056
16-02-2015,9.081056
17-02-2015,0.070914626
17-02-2015,0.070914626
18-02-2015,0.483349
18-02-2015,0.483349
19-02-2015,5.551051
19-02-2015,5.551051
20-02-2015,1.3151654
20-02-2015,1.3151654
21-02-2015,0.3456287
21-02-2015,0.3456287
22-02-2015,10.481428
22-02-2015,10.481428
23-02-2015,5.939431
23-02-2015,5.939431
24-02-2015,2.8609262
24-02-2015,2.8609262
25-02-2015,1.7372408
25-02-2015,1.7372408
26-02-2015,13.347197
26-02-2015,13.347197
27-02-2015,0.8988399
27-02-2015,0.8988399
28-02-2015,0.542555
28-02-2015,0.542555
01-03-2015,3.6489685
01-03-2015,3.6489685
02-03-2015,1.5759673
02-03-2015,1.5759673
03-03-2015,2.2158566
03-03-2015,2.2158566
04-03-2015,1.0141488
04-03-2015,1.0141488
05-03-2015,0.37813932
05-03-2015,0.37813932
06-03-2015,0.8746423
06-03-2015,0.8746423
07-03-2015,5.380555
07-03-2015,5.380555
08-03-2015,5.7958117
08-03-2015,5.7958117
09-03-2015,3.4233203
09-03-2015,3.4233203
10-03-2015,0.018775463
10-03-2015,0.018775463
11-03-2015,4.9505715
11-03-2015,4.9505715
12-03-2015,16.68129
12-03-2015,16.68129
13-03-2015,5.3270926
13-03-2015,5.3270926
14-03-2015,0.09641424
14-03-2015,0.09641424
15-03-2015,0.022580847
15-03-2015,0.022580847
16-03-2015,0.84005857
16-03-2015,0.84005857
17-03-2015,0.78684837
17-03-2015,0.78684837
18-03-2015,0.00387989
18-03-2015,0.00387989
19-03-2015,0.0749724
19-03-2015,0.0749724
20-03-2015,0.11991151
20-03-2015,0.11991151
21-03-2015,0.006038696
21-03-2015,0.006038696
22-03-2015,0.001519918
22-03-2015,0.001519918
23-03-2015,0.48343092
23-03-2015,0.48343092
24-03-2015,1.6621351
24-03-2015,1.6621351
25-03-2015,0.093799084
25-03-2015,0.093799084
26-03-2015,8.0327015
26-03-2015,8.0327015
27-03-2015,0.38098168
27-03-2015,0.38098168
28-03-2015,10.889664
28-03-2015,10.889664
29-03-2015,7.5518646
29-03-2015,7.5518646
30-03-2015,10.593378
30-03-2015,10.593378
31-03-2015,0.76436067
31-03-2015,0.76436067
01-04-2015,2.5316384
02-04-2015,0.10360964
03-04-2015,4.905723
04-04-2015,0.015353784
05-04-2015,0.049829483
06-04-2015,0.09190105
07-04-2015,0.031037256
08-04-2015,0
09-04-2015,0
10-04-2015,0.006711111
11-04-2015,4.608564
12-04-2015,15.086503
13-04-2015,0.50977063
14-04-2015,0.20784885
15-04-2015,2.7760158
16-04-2015,4.47E-05
17-04-2015,0
18-04-2015,0.006534159
19-04-2015,0.06443635
20-04-2015,0.09239465
21-04-2015,0
22-04-2015,0
23-04-2015,0
24-04-2015,0.7853098
25-04-2015,3.7346947
26-04-2015,0.9496156
27-04-2015,1.9478183
28-04-2015,3.0582323
29-04-2015,9.532063
30-04-2015,0.052668154
01-05-2015,0.2080705
02-05-2015,2.8324165
03-05-2015,13.549674
04-05-2015,1.0170135
05-05-2015,10.964987
06-05-2015,6.3045974
07-05-2015,0.52991134
08-05-2015,10.474142
09-05-2015,6.8795457
10-05-2015,2.6354604
11-05-2015,12.448756
12-05-2015,2.218686
13-05-2015,0.38500875
14-05-2015,0.001203269
15-05-2015,1.9428898
16-05-2015,1.3862066
17-05-2015,5.1566997
18-05-2015,11.121605
19-05-2015,2.8248186
20-05-2015,0.13751164
21-05-2015,0.08054823
22-05-2015,0.48231333
23-05-2015,0.002909452
24-05-2015,0.7281527
25-05-2015,0.4285425
26-05-2015,0.1047831
27-05-2015,7.6384063
28-05-2015,4.1895075
29-05-2015,3.7495923
30-05-2015,0.8010697
31-05-2015,0.6060302
01-06-2015,16.248995
02-06-2015,2.0300913
03-06-2015,0.58455765
04-06-2015,0.001255423
05-06-2015,1.2478995
06-06-2015,1.6106608
07-06-2015,0.1848489
08-06-2015,0.6074272
09-06-2015,0.35396218
10-06-2015,0
11-06-2015,0
12-06-2015,4.47E-05
13-06-2015,1.6690698
14-06-2015,2.1013303
15-06-2015,0.7066503
16-06-2015,1.440702
17-06-2015,3.452342
18-06-2015,0.28852934
19-06-2015,1.1143665
20-06-2015,1.8439051
21-06-2015,9.400686
22-06-2015,1.2152996
23-06-2015,0.068230554
24-06-2015,0.96414423
25-06-2015,5.6373386
26-06-2015,2.5255327
27-06-2015,1.178965
28-06-2015,7.0816407
29-06-2015,0.05985424
30-06-2015,0
01-07-2015,5.9858055
02-07-2015,1.4132559
03-07-2015,0.03405474
04-07-2015,15.458305
05-07-2015,3.9883814
06-07-2015,4.6058035
07-07-2015,6.827109
08-07-2015,4.437687
09-07-2015,0.05764328
10-07-2015,0.41383505
11-07-2015,3.1655078
12-07-2015,3.7632732
13-07-2015,5.776931
14-07-2015,1.5542693
15-07-2015,0.013688579
16-07-2015,0.052332878
17-07-2015,12.4025955
18-07-2015,1.5003793
19-07-2015,12.552725
20-07-2015,4.717454
21-07-2015,2.7230458
22-07-2015,0.51729566
23-07-2015,1.2335293
24-07-2015,0.5840733
25-07-2015,1.9378662
26-07-2015,7.871147
27-07-2015,10.535488
28-07-2015,16.520191
29-07-2015,3.2874813
30-07-2015,0.9406656
31-07-2015,1.86E-06
01-08-2015,1.4090164
02-08-2015,4.3937826
03-08-2015,0.61662126
04-08-2015,2.600681
05-08-2015,3.967775
06-08-2015,1.7234981
07-08-2015,0.38260782
08-08-2015,0.9022188
09-08-2015,1.0801088
10-08-2015,5.7514796
11-08-2015,0.8160975
12-08-2015,0
13-08-2015,0.30414015
14-08-2015,18.983807
15-08-2015,0.53511375
16-08-2015,0.07786602
17-08-2015,0.027999282
18-08-2015,1.2078304
19-08-2015,4.754979
20-08-2015,0.965191
21-08-2015,3.0912533
22-08-2015,6.649563
23-08-2015,12.532387
24-08-2015,1.6556716
25-08-2015,1.335945
26-08-2015,4.2528734
27-08-2015,3.2285194
28-08-2015,3.1307154
29-08-2015,5.379759
30-08-2015,0.18033758
31-08-2015,0
01-09-2015,3.9648526
02-09-2015,0.2106931
03-09-2015,0.0426732
04-09-2015,0.11150353
05-09-2015,0.047499314
06-09-2015,4.47E-05
07-09-2015,0.021031126
08-09-2015,0.102235004
09-09-2015,0.13719685
